0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
12.0,4.4267483e-05,0.0,0.3404357,0.005,0.0,0.185,0.66,0.145,0.005,0.00023435669,6.9921757e-06,3.7570157e-05,6.0684624e-06,1.0766695e-05,6.204703e-06
5.0,5.0801318e-05,0.2,0.36684152,0.0,0.005,0.285,0.675,0.035,0.0,0.00023435669,2.1939172e-06,8.772447e-05,3.0616018e-06,3.3213044e-05,3.0223505e-06
1484.0,0.00056906405,0.41354397,0.59539425,0.0,0.31,0.66,0.03,0.0,0.0,0.00023435669,0.00048828986,0.0005909643,0.0006249346,0.0006479555,0.0006602086
522.0,0.00021035738,0.83390325,0.48466256,0.005,0.125,0.68,0.19,0.0,0.0,0.00023435669,0.000140644,0.00018599235,0.00019770488,0.00021152494,0.00021981249
293.0,0.00019592624,0.8611903,0.4321313,0.0,0.085,0.54,0.37,0.005,0.0,0.00023435669,0.00020442704,0.00019601663,0.00020267916,0.00019447456,0.00019198463
298.0,0.00019864607,0.8598513,0.43235025,0.0,0.09,0.535,0.37,0.005,0.0,0.00023435669,0.00020804603,0.0001995476,0.00020546658,0.0001978973,0.00019503903
291.0,0.00019535563,0.86242443,0.42857143,0.0,0.075,0.545,0.375,0.005,0.0,0.00023435669,0.00020499538,0.00019536196,0.00020131288,0.00019368029,0.0001909592
779.0,0.00030017484,0.61536276,0.5042553,0.0,0.215,0.6,0.185,0.0,0.0,0.00023435669,0.00020868014,0.0002865123,0.00030427653,0.00032245388,0.00033381625
24.0,4.741225e-05,0.061594203,0.40690577,0.0,0.015,0.5,0.48,0.005,0.0,0.00023435669,1.9474423e-05,2.4397168e-05,1.1839509e-05,1.3067861e-05,1.11815225e-05
259.0,0.00018712712,0.86654097,0.43771803,0.0,0.095,0.56,0.34,0.005,0.0,0.00023435669,0.00018235079,0.00023235191,0.00017877317,0.00019419736,0.00017024617
300.0,0.00021247785,0.8440357,0.44345114,0.0,0.095,0.585,0.315,0.005,0.0,0.00023435669,0.00020810755,0.00028268536,0.00020699801,0.00022919626,0.00019635228
502.0,0.00020426702,0.8286296,0.4832899,0.0,0.13,0.675,0.195,0.0,0.0,0.00023435669,0.00013506993,0.00018350623,0.000190604,0.00020408529,0.00021161929
1.0,3.631264e-05,0.0,0.3417174,0.0,0.0,0.12,0.795,0.085,0.0,0.00023435669,3.4771023e-07,7.3672027e-06,5.0238265e-07,7.5032335e-07,4.808195e-07
302.0,0.00021386227,0.8433918,0.43983915,0.0,0.085,0.57,0.34,0.005,0.0,0.00023435669,0.00021049731,0.00028445807,0.00020858357,0.0002307568,0.00019786776
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
1410.0,0.0005770561,0.3844002,0.59489614,0.0,0.32,0.67,0.01,0.0,0.0,0.00023435669,0.00050525315,0.0006506886,0.0006599529,0.00066956633,0.00066559046
296.0,0.00019809621,0.8587036,0.43121397,0.0,0.095,0.525,0.375,0.005,0.0,0.00023435669,0.00020836262,0.00019870438,0.000204968,0.00019699619,0.00019428725
627.0,0.00025432347,0.6765163,0.48832417,0.0,0.165,0.65,0.185,0.0,0.0,0.00023435669,0.00021649094,0.00023008542,0.00024718366,0.000258133,0.0002677777
4.0,5.0146922e-05,0.16666667,0.3561827,0.005,0.0,0.22,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
295.0,0.00014741867,0.542027,0.48389292,0.0,0.045,0.82,0.135,0.0,0.0,0.00023435669,0.00010842089,0.00013407416,0.00013770346,0.00013562382,0.00013705072
620.0,0.00024751027,0.6881599,0.49023214,0.0,0.165,0.645,0.19,0.0,0.0,0.00023435669,0.000195673,0.00021894224,0.00023951287,0.00025237442,0.00026273797
8.0,4.0459323e-05,0.17857143,0.38113105,0.0,0.005,0.405,0.57,0.02,0.0,0.00023435669,7.3889505e-06,1.4427022e-05,6.416608e-06,4.9379955e-06,4.9222476e-06
379.0,0.00018272053,0.6128911,0.48843598,0.0,0.11,0.74,0.15,0.0,0.0,0.00023435669,0.0001338286,0.00017967712,0.00018723849,0.00018244878,0.00018254358
812.0,0.00041568323,0.3286006,0.53904474,0.0,0.235,0.73,0.03,0.005,0.0,0.00023435669,0.00042151802,0.00053115806,0.00046369445,0.00047586657,0.00044273748
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
288.0,0.00019316586,0.8609175,0.43160665,0.0,0.075,0.55,0.37,0.005,0.0,0.00023435669,0.00020098804,0.00019269208,0.0001988873,0.00019123004,0.00018858907
274.0,0.00018579331,0.88117963,0.4303874,0.0,0.095,0.53,0.37,0.005,0.0,0.00023435669,0.00019214077,0.00018414539,0.00018770878,0.0001826865,0.00017933072
221.0,0.00012119784,0.61155903,0.47841203,0.0,0.065,0.8,0.135,0.0,0.0,0.00023435669,7.3642084e-05,0.000108280285,0.0001098707,0.00010757974,0.00010623789
381.0,0.00018996248,0.5686835,0.50925153,0.0,0.08,0.87,0.05,0.0,0.0,0.00023435669,0.00011736453,0.00025740152,0.00017274132,0.00020568092,0.00017569902
114.0,7.8806006e-05,0.70982766,0.4623889,0.0,0.02,0.795,0.18,0.005,0.0,0.00023435669,3.005119e-05,6.524046e-05,5.25466e-05,5.5485285e-05,5.3171923e-05
524.0,0.00024226133,0.48020813,0.49877235,0.0,0.13,0.745,0.125,0.0,0.0,0.00023435669,0.00024914488,0.00023531883,0.00024928365,0.00024210806,0.00024440992
165.0,0.00012143763,0.27383593,0.45291433,0.0,0.035,0.735,0.225,0.005,0.0,0.00023435669,0.00021166986,8.7628985e-05,0.000100756624,7.772529e-05,8.290019e-05
364.0,0.0001843785,0.32301033,0.49153128,0.0,0.085,0.785,0.125,0.005,0.0,0.00023435669,0.00016239482,0.00020629136,0.000180331,0.00017784603,0.00017206445
34.0,9.152389e-05,0.81105167,0.4159922,0.0,0.0,0.615,0.38,0.005,0.0,0.00023435669,0.0001432422,0.000121640325,7.6462464e-05,6.324283e-05,4.3031632e-05
10.0,4.2785054e-05,0.0,0.33881342,0.0,0.0,0.19,0.65,0.155,0.005,0.00023435669,5.7403345e-06,3.1765598e-05,5.045651e-06,8.9775085e-06,5.166371e-06
70.0,6.32063e-05,0.4443064,0.44377404,0.0,0.02,0.71,0.27,0.0,0.0,0.00023435669,4.4768145e-05,2.889377e-05,3.0438683e-05,3.01189e-05,3.1080435e-05
491.0,0.00022076728,0.4717902,0.49848095,0.0,0.095,0.79,0.115,0.0,0.0,0.00023435669,0.00020476097,0.00021243714,0.00021529084,0.00021875577,0.00022126868
366.0,0.00022527153,0.5040647,0.49192804,0.0,0.115,0.795,0.085,0.005,0.0,0.00023435669,0.00023664607,0.00025007786,0.000233297,0.00023288518,0.00022106721
257.0,0.00017737446,0.88700753,0.42566353,0.0,0.085,0.53,0.38,0.005,0.0,0.00023435669,0.00018292994,0.00017319467,0.00017768663,0.0001721068,0.00016933786
236.0,0.00014253713,0.44421205,0.48843598,0.0,0.065,0.825,0.105,0.005,0.0,0.00023435669,8.2532235e-05,0.00022225738,0.00011335961,0.00014596079,0.0001120788
280.0,0.00018903121,0.8613671,0.43103972,0.0,0.075,0.545,0.375,0.005,0.0,0.00023435669,0.00019621615,0.00018771757,0.00019388986,0.00018597487,0.000183601
302.0,0.00021395257,0.83824337,0.44345114,0.0,0.1,0.58,0.315,0.005,0.0,0.00023435669,0.00021119963,0.0002845973,0.00020835744,0.00023075558,0.00019779084
342.0,0.00017415565,0.4949152,0.49415034,0.0,0.075,0.84,0.085,0.0,0.0,0.00023435669,0.00015823325,0.00018193269,0.00016768428,0.0001638957,0.000161265
277.0,0.00019016016,0.82279074,0.4326133,0.0,0.08,0.53,0.385,0.005,0.0,0.00023435669,0.00019481588,0.00021125347,0.00018945162,0.00018765549,0.00018063928
260.0,0.00014803614,0.65019304,0.4721638,0.0,0.1,0.69,0.205,0.005,0.0,0.00023435669,0.00011830276,0.00013352187,0.00015638705,0.00013851047,0.00013992148
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
267.0,0.00014893929,0.46579933,0.48659748,0.0,0.065,0.815,0.12,0.0,0.0,0.00023435669,0.00015163305,0.00015064703,0.00013337225,0.00013071497,0.00012667697
293.0,0.00020512412,0.8502735,0.44230172,0.0,0.09,0.59,0.315,0.005,0.0,0.00023435669,0.00020366834,0.0002551843,0.00020219588,0.00021620284,0.00019182067
434.0,0.00020670159,0.48159343,0.49221185,0.0,0.115,0.755,0.13,0.0,0.0,0.00023435669,0.00020593069,0.00019811162,0.0002054071,0.00019986856,0.00020184822
41.0,5.9285765e-05,0.7963415,0.4466548,0.0,0.01,0.72,0.265,0.005,0.0,0.00023435669,2.3810167e-05,5.6535788e-05,2.6867598e-05,3.433059e-05,2.265011e-05
931.0,0.00036196862,0.5089798,0.53265077,0.0,0.24,0.65,0.11,0.0,0.0,0.00023435669,0.0002952114,0.0003524022,0.0003762982,0.00039304863,0.00040514447
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
34.0,9.169755e-05,0.80748665,0.4159922,0.0,0.0,0.615,0.38,0.005,0.0,0.00023435669,0.00014417466,0.00012174042,7.66847e-05,6.333882e-05,4.311483e-05
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
269.0,0.00018740467,0.8767963,0.43956724,0.0,0.09,0.58,0.325,0.005,0.0,0.00023435669,0.00019026764,0.0002047695,0.00018615098,0.00018825791,0.000177014
300.0,0.00020008208,0.8647715,0.43235025,0.0,0.1,0.52,0.375,0.005,0.0,0.00023435669,0.00021035828,0.0002011929,0.00020736299,0.00019950313,0.00019672638
261.0,0.00017969913,0.8806661,0.42464662,0.0,0.09,0.505,0.4,0.005,0.0,0.00023435669,0.00018617955,0.00017660705,0.0001809383,0.00017461952,0.0001719336
687.0,0.00028751022,0.592329,0.50815964,0.0,0.175,0.69,0.135,0.0,0.0,0.00023435669,0.00030699684,0.00026136075,0.00027991898,0.0002885826,0.00029785716
539.0,0.00028790315,0.40525275,0.496624,0.0,0.155,0.705,0.14,0.0,0.0,0.00023435669,0.00028672256,0.0003090121,0.0003181721,0.00030770877,0.00030516664
254.0,0.00017582423,0.88475305,0.42536643,0.0,0.07,0.525,0.4,0.005,0.0,0.00023435669,0.00018119613,0.00017164732,0.0001755647,0.00017021537,0.00016733463
543.0,0.00021851761,0.79244053,0.48737577,0.0,0.14,0.67,0.19,0.0,0.0,0.00023435669,0.00014495107,0.00020110844,0.0002069632,0.00022176244,0.00022947766
260.0,0.0001787103,0.88117015,0.42719808,0.0,0.085,0.535,0.375,0.005,0.0,0.00023435669,0.00018390575,0.0001751531,0.00018013157,0.000173526,0.0001710913
129.0,9.400237e-05,0.530281,0.44777998,0.0,0.035,0.695,0.265,0.005,0.0,0.00023435669,8.643441e-05,8.505087e-05,7.02993e-05,6.4924425e-05,6.278631e-05
924.0,0.00051327597,0.36069798,0.53539157,0.0,0.215,0.695,0.09,0.0,0.0,0.00023435669,0.0012912067,0.00042740052,0.0004613861,0.00043103538,0.000435207
425.0,0.00020151651,0.5009989,0.49051398,0.0,0.09,0.77,0.14,0.0,0.0,0.00023435669,0.00019718202,0.00018881528,0.00019906183,0.00019443674,0.00019694009
924.0,0.00036237173,0.5639056,0.5315226,0.0,0.185,0.705,0.11,0.0,0.0,0.00023435669,0.00030989802,0.00036076186,0.0003727059,0.00038972052,0.00040070232
28.0,4.8246427e-05,0.6481481,0.4284423,0.0,0.005,0.64,0.35,0.005,0.0,0.00023435669,7.185942e-06,3.3829474e-05,1.3712542e-05,1.6196305e-05,1.3653567e-05
2.0,3.6195222e-05,0.0,0.3565697,0.0,0.0,0.3,0.62,0.08,0.0,0.00023435669,8.2691776e-07,3.0970514e-06,1.0789006e-06,1.0483224e-06,9.639873e-07
1364.0,0.0005321425,0.42902926,0.56789136,0.0,0.29,0.61,0.1,0.0,0.0,0.00023435669,0.00051371404,0.0005446611,0.0005707448,0.0005891469,0.00060258096
19.0,4.511618e-05,0.46783626,0.41165686,0.0,0.0,0.575,0.42,0.005,0.0,0.00023435669,4.444282e-06,3.3774475e-05,8.535326e-06,1.1860058e-05,8.993479e-06
266.0,0.00013552714,0.54251665,0.48620924,0.0,0.04,0.85,0.105,0.005,0.0,0.00023435669,8.4888496e-05,0.0001291777,0.00012068563,0.00012421257,0.00012287147
48.0,5.5743767e-05,0.57535464,0.45038006,0.0,0.01,0.76,0.225,0.005,0.0,0.00023435669,2.7580258e-05,2.7545353e-05,2.4504607e-05,2.3397479e-05,2.2860893e-05
828.0,0.00034257927,0.43664312,0.50979924,0.0,0.21,0.625,0.165,0.0,0.0,0.00023435669,0.00032650775,0.0003538496,0.00035163146,0.0003627347,0.00036743726
1181.0,0.00044814,0.48882446,0.53405106,0.0,0.29,0.545,0.165,0.0,0.0,0.00023435669,0.00038470727,0.00044263032,0.0004683989,0.0004928935,0.0005089595
574.0,0.0002391384,0.73775774,0.5215797,0.005,0.11,0.835,0.05,0.0,0.0,0.00023435669,0.00015269285,0.00022579955,0.0002461608,0.00025733942,0.00026042864
741.0,0.00028475048,0.7035854,0.4909091,0.0,0.185,0.6,0.215,0.0,0.0,0.00023435669,0.00020881287,0.00025752807,0.0002822744,0.0003006264,0.00031307086
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
805.0,0.00037729912,0.39547294,0.5416455,0.0,0.205,0.76,0.035,0.0,0.0,0.00023435669,0.00043172872,0.00047304557,0.00039332456,0.0004090653,0.0003768238
295.0,0.00019733881,0.8643376,0.43204376,0.0,0.09,0.535,0.37,0.005,0.0,0.00023435669,0.00020725292,0.00019792662,0.00020346687,0.0001961643,0.00019323346
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
875.0,0.00042204603,0.32056752,0.5337838,0.0,0.245,0.675,0.08,0.0,0.0,0.00023435669,0.00042140888,0.0004842856,0.0004776116,0.00047436205,0.00046501524
57.0,7.43761e-05,0.716792,0.45315486,0.0,0.02,0.735,0.24,0.005,0.0,0.00023435669,3.3267217e-05,0.00011548337,3.5928348e-05,6.0670092e-05,3.1153602e-05
223.0,0.00011800556,0.6860583,0.48471764,0.0,0.04,0.855,0.105,0.0,0.0,0.00023435669,5.9933674e-05,0.00010702627,0.00010253164,0.00010487525,0.00010365073
661.0,0.0003046121,0.48599458,0.5282318,0.0,0.185,0.775,0.04,0.0,0.0,0.00023435669,0.0002668285,0.00038333953,0.0003145825,0.00033979595,0.00031048938
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
763.0,0.00036428432,0.47059715,0.5353244,0.0,0.2,0.76,0.04,0.0,0.0,0.00023435669,0.00032030736,0.0004108846,0.0003960914,0.00041389535,0.00040032738
460.0,0.00019253834,0.72639006,0.4772346,0.0,0.13,0.67,0.195,0.005,0.0,0.00023435669,0.000117594594,0.00016909442,0.00018510733,0.00019410909,0.00020058455
87.0,7.007893e-05,0.79711306,0.4588577,0.0,0.02,0.795,0.18,0.005,0.0,0.00023435669,3.613209e-05,4.1431296e-05,4.5700628e-05,4.2515094e-05,4.2575408e-05
300.0,0.00020911302,0.849699,0.44331288,0.0,0.08,0.6,0.315,0.005,0.0,0.00023435669,0.00021015931,0.0002587606,0.00020696419,0.00022065967,0.00019665647
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
109.0,8.329526e-05,0.5220863,0.44562832,0.0,0.02,0.72,0.255,0.005,0.0,0.00023435669,6.837728e-05,6.356881e-05,5.9193484e-05,5.420087e-05,5.2972955e-05
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
713.0,0.0002908493,0.70712847,0.53318334,0.0,0.125,0.835,0.04,0.0,0.0,0.00023435669,0.0002030768,0.00028450214,0.0003057705,0.00032003198,0.0003240475
10.0,4.278735e-05,0.0,0.34032708,0.0,0.0,0.19,0.66,0.145,0.005,0.00023435669,5.7270718e-06,3.181075e-05,5.040579e-06,8.975809e-06,5.1643765e-06
86.0,7.5668744e-05,0.6528044,0.47841203,0.0,0.025,0.86,0.11,0.005,0.0,0.00023435669,5.7267942e-05,6.467986e-05,4.536832e-05,4.6974856e-05,4.18862e-05
375.0,0.00017391666,0.67941535,0.47505566,0.0,0.12,0.685,0.195,0.0,0.0,0.00023435669,0.00013176119,0.00015772477,0.00016752022,0.00016853925,0.00017093432
855.0,0.00034752284,0.4621006,0.52751327,0.0,0.22,0.67,0.11,0.0,0.0,0.00023435669,0.0003175077,0.0003348729,0.0003713538,0.00037219565,0.0003816714
1.0,3.570559e-05,0.0,0.33110836,0.0,0.0,0.09,0.81,0.1,0.0,0.00023435669,6.266222e-07,1.6936524e-06,4.3098856e-07,5.1070845e-07,4.612419e-07
945.0,0.00038912683,0.44754058,0.5486817,0.0,0.185,0.77,0.045,0.0,0.0,0.00023435669,0.00035052033,0.0003967182,0.0004239079,0.0004293404,0.00043370482
893.0,0.0003528313,0.49752936,0.53145635,0.0,0.18,0.725,0.095,0.0,0.0,0.00023435669,0.0002974483,0.00035011227,0.00036635756,0.00037996366,0.00039049785
165.0,0.00019408797,0.29460457,0.4638469,0.0,0.05,0.745,0.205,0.0,0.0,0.00023435669,0.00073858275,9.473492e-05,0.00014922474,7.818332e-05,8.4778105e-05
99.0,7.684002e-05,0.70109254,0.44070247,0.0,0.03,0.69,0.275,0.005,0.0,0.00023435669,3.7818125e-05,6.831609e-05,4.866323e-05,5.2027637e-05,4.7653637e-05
410.0,0.0001900691,0.50898683,0.48972562,0.0,0.1,0.775,0.12,0.005,0.0,0.00023435669,0.0001540152,0.00018547957,0.00018507389,0.00018557647,0.00018744549
967.0,0.00041589694,0.42651173,0.55244756,0.0,0.24,0.73,0.03,0.0,0.0,0.00023435669,0.00043625597,0.000427233,0.00046368022,0.00045189983,0.00045564646
674.0,0.0009179246,0.35174888,0.51904124,0.0,0.12,0.795,0.085,0.0,0.0,0.00023435669,0.004965495,0.0003386059,0.00050571794,0.00032407232,0.00033404527
710.0,0.00029823196,0.68766165,0.53768593,0.0,0.135,0.845,0.02,0.0,0.0,0.00023435669,0.0002313429,0.0003155333,0.00030944645,0.0003241326,0.00032419755
927.0,0.00038850884,0.40568638,0.5350558,0.0,0.17,0.735,0.095,0.0,0.0,0.00023435669,0.00038794448,0.00038189194,0.00042606678,0.0004207565,0.00042903473
29.0,4.6675006e-05,0.44827586,0.38508755,0.0,0.01,0.355,0.625,0.01,0.0,0.00023435669,1.5659607e-05,1.2420728e-05,1.3296369e-05,1.3322075e-05,1.3242883e-05
45.0,5.8214184e-05,0.44444445,0.40543622,0.0,0.015,0.485,0.495,0.005,0.0,0.00023435669,4.5270222e-05,3.4340024e-05,2.5453342e-05,2.3791294e-05,2.1710957e-05
1533.0,0.0005983481,0.38718516,0.58254814,0.0,0.34,0.565,0.095,0.0,0.0,0.00023435669,0.00058762514,0.0006236606,0.0006535382,0.0006669981,0.0006807773
597.0,0.00025465174,0.55287623,0.5067712,0.005,0.155,0.715,0.125,0.0,0.0,0.00023435669,0.0002015236,0.00024474593,0.0002671139,0.00026876698,0.000272663
988.0,0.00039864687,0.42885855,0.53680634,0.0,0.21,0.69,0.1,0.0,0.0,0.00023435669,0.00038013325,0.00038910657,0.00043121324,0.00043208688,0.00044227354
15.0,4.292473e-05,0.60952383,0.39289004,0.0,0.0,0.51,0.425,0.065,0.0,0.00023435669,3.2403125e-06,2.612663e-05,6.793942e-06,9.272705e-06,7.1232453e-06
1129.0,0.00049173593,0.3648415,0.56593263,0.0,0.23,0.74,0.03,0.0,0.0,0.00023435669,0.00055432954,0.0005285301,0.00055831816,0.0005349241,0.0005379672
546.0,0.00022929034,0.744114,0.5206884,0.0,0.09,0.855,0.055,0.0,0.0,0.00023435669,0.00014515378,0.00022167568,0.00023119271,0.00024351846,0.000246416
225.0,0.00013852237,0.44837302,0.48838007,0.0,0.065,0.825,0.105,0.005,0.0,0.00023435669,7.820176e-05,0.0002198952,0.00010752329,0.000141118,0.00010669843
11.0,4.353911e-05,0.0,0.34038138,0.0,0.0,0.19,0.66,0.145,0.005,0.00023435669,6.357063e-06,3.4776564e-05,5.554788e-06,9.895511e-06,5.684422e-06
295.0,0.00016077574,0.6582036,0.50064546,0.0,0.04,0.89,0.07,0.0,0.0,0.00023435669,9.6659336e-05,0.00022012512,0.0001416954,0.00016993606,0.00013961515
11.0,4.353911e-05,0.0,0.34038138,0.0,0.0,0.19,0.66,0.145,0.005,0.00023435669,6.357063e-06,3.4776564e-05,5.554788e-06,9.895511e-06,5.684422e-06
205.0,0.0001101312,0.68617886,0.46208838,0.0,0.065,0.715,0.215,0.005,0.0,0.00023435669,7.19264e-05,8.805161e-05,8.638671e-05,8.948131e-05,9.1069414e-05
93.0,7.337388e-05,0.78190744,0.46389735,0.0,0.015,0.815,0.165,0.005,0.0,0.00023435669,4.1792173e-05,4.7371534e-05,4.9135746e-05,4.5953377e-05,4.5801786e-05
291.0,0.00019522927,0.86467594,0.432,0.0,0.095,0.53,0.37,0.005,0.0,0.00023435669,0.00020406066,0.00019542294,0.00020158298,0.00019362087,0.00019098172
41.0,5.060049e-05,0.83536583,0.42183328,0.0,0.0,0.62,0.37,0.01,0.0,0.00023435669,1.49025855e-05,1.8943421e-05,1.8179519e-05,1.850534e-05,1.874404e-05
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
51.0,5.5361194e-05,0.7827451,0.40644056,0.0,0.025,0.5,0.47,0.005,0.0,0.00023435669,1.4225862e-05,2.7815968e-05,2.6869311e-05,2.5877918e-05,2.5334914e-05
347.0,0.00017499589,0.40432444,0.49204153,0.0,0.1,0.78,0.115,0.005,0.0,0.00023435669,0.0001411044,0.00019637853,0.00016143233,0.00017088934,0.00016327255
291.0,0.00019760561,0.4786112,0.47648832,0.0,0.06,0.77,0.165,0.005,0.0,0.00023435669,0.0004225144,0.00013912776,0.0002197502,0.00013662108,0.00016418565
3.0,6.495726e-05,0.33333334,0.34076205,0.0,0.0,0.18,0.695,0.12,0.005,0.00023435669,2.7933038e-05,0.00011107829,2.0403864e-05,5.9662194e-05,1.376988e-05
1193.0,0.00049518707,0.4731206,0.55764705,0.0,0.285,0.635,0.08,0.0,0.0,0.00023435669,0.000644595,0.00045442025,0.00050672557,0.0005193869,0.0005334822
4.0,5.0146922e-05,0.16666667,0.3561827,0.0,0.0,0.225,0.725,0.045,0.005,0.00023435669,1.8784978e-06,8.473836e-05,2.6118307e-06,3.268182e-05,2.5620648e-06
657.0,0.0002551651,0.7936528,0.48676404,0.0,0.16,0.625,0.215,0.0,0.0,0.00023435669,0.0001810176,0.00022627965,0.00024848297,0.000265111,0.00027650237
267.0,0.00014672289,0.32550478,0.49501044,0.0,0.07,0.84,0.085,0.005,0.0,0.00023435669,0.00011693074,0.00016126018,0.0001340157,0.0001380326,0.00012681748
320.0,0.00015521307,0.57533306,0.486431,0.0,0.075,0.79,0.13,0.005,0.0,0.00023435669,0.000108256856,0.00014629697,0.00014479291,0.00014606505,0.00014728912
665.0,0.00027384705,0.55554396,0.5128637,0.0,0.12,0.78,0.1,0.0,0.0,0.00023435669,0.00019346733,0.00026737578,0.00029043862,0.00029563325,0.00030094024
604.0,0.00028744084,0.40014058,0.5068314,0.0,0.15,0.735,0.115,0.0,0.0,0.00023435669,0.00034802052,0.00028370568,0.00030849015,0.00028596245,0.00029081636
138.0,0.00011122178,0.5073522,0.4623889,0.0,0.035,0.765,0.195,0.005,0.0,0.00023435669,8.989688e-05,0.00017447988,7.5516e-05,0.000100319994,6.7744084e-05
1138.0,0.0005282353,0.31222823,0.554458,0.0,0.31,0.615,0.075,0.0,0.0,0.00023435669,0.0005292831,0.00061273907,0.0006112981,0.000602866,0.0005944086
36.0,4.730638e-05,0.81904763,0.40858155,0.0,0.005,0.51,0.475,0.01,0.0,0.00023435669,1.0419597e-05,1.3405123e-05,1.3206287e-05,1.43732395e-05,1.5006085e-05
1134.0,0.0004339725,0.45819265,0.56510794,0.0,0.23,0.735,0.035,0.0,0.0,0.00023435669,0.00033178672,0.00043360825,0.00046934688,0.0004898259,0.0005012166
1292.0,0.00049789675,0.42497715,0.556338,0.0,0.28,0.62,0.1,0.0,0.0,0.00023435669,0.0004464177,0.0005037094,0.0005364354,0.0005541254,0.00056767516
147.0,0.000116614916,0.3166527,0.45023745,0.005,0.035,0.725,0.23,0.005,0.0,0.00023435669,0.0002302596,7.228755e-05,9.1964794e-05,6.698075e-05,7.3994124e-05
1150.0,0.0005137531,0.33585197,0.5683453,0.0,0.285,0.68,0.035,0.0,0.0,0.00023435669,0.00051645224,0.0006473274,0.0005754232,0.0005868668,0.0005571597
740.0,0.00029739458,0.57070184,0.5026511,0.0,0.19,0.64,0.17,0.0,0.0,0.00023435669,0.00024986485,0.00028781896,0.00030010886,0.0003126228,0.00032120905
528.0,0.0002555697,0.41394255,0.5123709,0.0,0.105,0.82,0.075,0.0,0.0,0.00023435669,0.00026503805,0.0002992886,0.00026045673,0.0002582139,0.0002516463
1455.0,0.00058719877,0.35298193,0.58056617,0.0,0.285,0.64,0.075,0.0,0.0,0.00023435669,0.0005836583,0.0006239773,0.0006590595,0.0006580411,0.00066856755
30.0,9.0331254e-05,0.8367816,0.4027568,0.0,0.0,0.515,0.48,0.005,0.0,0.00023435669,0.0001444633,0.0001191837,7.548302e-05,6.112353e-05,4.1529052e-05
642.0,0.00031136392,0.39432156,0.50858366,0.005,0.17,0.705,0.115,0.005,0.0,0.00023435669,0.00040415445,0.00031024177,0.00033932255,0.00031016397,0.00031433857
24.0,4.7333036e-05,0.061594203,0.40694457,0.0,0.015,0.5,0.48,0.005,0.0,0.00023435669,1.8808814e-05,2.4451536e-05,1.18623775e-05,1.30275785e-05,1.1199701e-05
299.0,0.0001994822,0.8612826,0.4323941,0.0,0.095,0.53,0.37,0.005,0.0,0.00023435669,0.00020985008,0.00020051505,0.00020622923,0.00019879435,0.00019589375
294.0,0.00019688297,0.8598361,0.43217507,0.0,0.095,0.53,0.37,0.005,0.0,0.00023435669,0.0002063578,0.00019735802,0.00020377761,0.00019553553,0.00019293567
